"Post ID","Account ID","Account username","Account name",Description,"Duration (sec)","Publish time",Permalink,"Post type","Data comment",Date,Views,Reach,Likes,Shares,"Profile visits",Replies,Navigation,"Sticker taps","Link clicks",Follows
17913597708102995,17841401475580469,nicki.entenmann,"Nicki Entenmann",,15,"05/11/2025 11:50",,"IG story",,Lifetime,12582,12389,52,0,8,4,13987,,,
17893012647237611,17841401475580469,nicki.entenmann,"Nicki Entenmann","Code: MAY50 for $50 off!!!! My next round starts May 19th!!! Perfect ending right before 4th of July  There has been NO better dollars spent than the ones I invested in myself. Everything changed when I started to feel confident again. Everything. 
I remember my darkest days in motherhood-and I’m a testimony that you can look and feel better than you EVER have. 

Even as a mom ❤️ shouldn’t be an excuse. 
It should be your reason",0,"05/11/2025 11:43",,"IG story",,Lifetime,19235,18721,60,2,18,8,19631,,195,
18064796627008337,17841401475580469,nicki.entenmann,"Nicki Entenmann","Code: ALWAYS20",57,"05/11/2025 11:39",,"IG story",,Lifetime,12855,12490,33,0,6,0,12926,,54,
17971070333740518,17841401475580469,nicki.entenmann,"Nicki Entenmann","20% off sitewide ends tonight  Code: CARE Trust me on this one-I’ve used
 it since I was postpartum with B! 
Extremely Clean but also helps with sweating AND smelling! 

I like their powder dry shampoo too!",59,"05/11/2025 11:35",,"IG story",,Lifetime,13105,12708,26,7,10,2,13131,,313,
18100035157543861,17841401475580469,nicki.entenmann,"Nicki Entenmann","Quiet time for kids so mama is gonna see what’s on sale online! 🤟🏼",48,"05/11/2025 11:32",,"IG story",,Lifetime,13233,12975,55,0,8,2,12774,,,
18067883887984304,17841401475580469,nicki.entenmann,"Nicki Entenmann",,8,"05/11/2025 09:37",,"IG story",,Lifetime,14530,14331,68,12,13,10,14257,,,
18038804657298655,17841401475580469,nicki.entenmann,"Nicki Entenmann","Nothing I wanted more today than laughter of my babies ❤️",28,"05/11/2025 09:32",,"IG story",,Lifetime,14956,14764,88,0,5,3,15449,,,
18094894693569717,17841401475580469,nicki.entenmann,"Nicki Entenmann","Cals don’t count today 
#mommath",0,"05/11/2025 07:52",,"IG story",,Lifetime,17807,17613,150,0,11,9,20323,,,
18143311012387533,17841401475580469,nicki.entenmann,"Nicki Entenmann","Hobby: sleep ☠️
Super hero costume: sports bra & sweat pants 🤌🏼",5,"05/11/2025 07:44",,"IG story",,Lifetime,18527,18300,122,0,16,33,17670,,,
18506344801044391,17841401475580469,nicki.entenmann,"Nicki Entenmann","Officially 3 weeks until race day 
The boo boo kissers, 
snack dealer, 
Finder of all things lost. 
The safe haven. 
The best friend. 
What a blessing this is 

Saving space for whatever you’re feeling on this Mother’s Day ❤️",15,"05/11/2025 07:31",,"IG story",,Lifetime,19794,19422,428,3,47,22,19913,,,
18042214952216325,17841401475580469,nicki.entenmann,"Nicki Entenmann","This is the sweetest Mothers Day gift 🫶🏻
Thank you @trendmanagement x @luckygoldie__ 
@maile.loyd",0,"05/10/2025 12:24",,"IG story",,Lifetime,17517,17325,44,0,16,1,16680,302,,
18071178475909183,17841401475580469,nicki.entenmann,"Nicki Entenmann","The shock and excitement ☠️",6,"05/10/2025 11:13",,"IG story",,Lifetime,13211,13097,36,0,14,1,11321,,,
18066063422491462,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"05/10/2025 10:38",,"IG story",,Lifetime,17598,17245,18,2,6,1,18318,,246,
18080555479790847,17841401475580469,nicki.entenmann,"Nicki Entenmann","This one too! And comes in tons of colors  Code: ALWAYS20",0,"05/10/2025 10:37",,"IG story",,Lifetime,17963,17597,29,2,12,2,18808,,398,
18057750922971731,17841401475580469,nicki.entenmann,"Nicki Entenmann","Code: ALWAYS20 for 20% off
Takes $50 off 🎉 Some of my Mexico 
dresses are on sale!",0,"05/10/2025 10:36",,"IG story",,Lifetime,18974,18348,50,1,22,5,18789,,423,
17987015747667573,17841401475580469,nicki.entenmann,"Nicki Entenmann","@calebfitco showing zero mercy  @paragonathleticcenter  550M ski erg sprint 
Straight to 500M row sprint
(This about ☠️ me)",23,"05/09/2025 13:47",,"IG story",,Lifetime,15229,14816,39,1,24,4,14662,84,,
18068703046788470,17841401475580469,nicki.entenmann,"Nicki Entenmann","3 week Hyrox pure focus  @calebfitco 
@paragonathleticcenter",41,"05/09/2025 13:47",,"IG story",,Lifetime,15545,15018,51,2,10,2,15091,137,,
17901543342184755,17841401475580469,nicki.entenmann,"Nicki Entenmann","BOGO!!!!
All the best scents in one box @bodyrestore #ad Free 30 day scent exchange and if you’re not 100% satisfied with you’re purchase, you’ll get a full refund no questions asked",0,"05/09/2025 11:40",,"IG story",,Lifetime,14330,14082,27,3,12,1,14552,,147,
17880619500297436,17841401475580469,nicki.entenmann,"Nicki Entenmann","You are always taking care of everyone else and you deserve a self care moment! You’ll feel relaxed, restored and refresh. Spa at home 💅 @bodyrestore #ad",60,"05/09/2025 11:38",,"IG story",,Lifetime,14358,14056,18,0,3,2,14438,2,142,
17854767666430940,17841401475580469,nicki.entenmann,"Nicki Entenmann","This Mother’s Day treat a mom in your life-and keep one for yourself 😘
Buy 1, Get 1 FREE in the Collectors Box!!! ( which is usually sold out!) @bodyrestore #ad",49,"05/09/2025 11:38",,"IG story",,Lifetime,14219,13981,29,0,,0,14214,,154,
17856020655426323,17841401475580469,nicki.entenmann,"Nicki Entenmann","@bodyrestore #ad  Time for a reset!! 
Slept in my own bed last night 😴, laundry and a hot shower with the best shower steamers 🧖‍♀️",39,"05/09/2025 11:38",,"IG story",,Lifetime,14427,14119,39,0,5,3,14640,12,,
18357734023147477,17841401475580469,nicki.entenmann,"Nicki Entenmann","@longevitylabwellness  Getting these quads ready for Hyrox with the Emsculpt 🤟🏼",11,"05/09/2025 11:18",,"IG story",,Lifetime,14727,14458,31,1,11,8,13861,65,,
18053903285023381,17841401475580469,nicki.entenmann,"Nicki Entenmann","Aminos  Collagen & protein 
powder Lemonade LMNT Back on her supps 🤌🏼",0,"05/09/2025 11:14",,"IG story",,Lifetime,14899,14643,39,0,3,8,15230,,,
18071915215924832,17841401475580469,nicki.entenmann,"Nicki Entenmann","Both on sale too!",15,"05/09/2025 11:13",,"IG story",,Lifetime,14933,14564,28,1,5,1,15417,,236,
17843785254480439,17841401475580469,nicki.entenmann,"Nicki Entenmann","A little shorter but still mom approved 👏🏼",36,"05/09/2025 11:11",,"IG story",,Lifetime,15285,14693,47,1,13,19,16334,,521,
18367379314133744,17841401475580469,nicki.entenmann,"Nicki Entenmann","30% off + additional 15% off with code SHORTSAF Come in distressed and regular denim. If you’re curvier-do the curve love line to fit legs and booty but not be too big in waist!",54,"05/09/2025 11:11",,"IG story",,Lifetime,15825,14969,49,3,8,1,15991,,793,
18081815554667211,17841401475580469,nicki.entenmann,"Nicki Entenmann","Swollen face 
Bug bites 
💩💩💩
You win this time Mexico 🫣😒 B’s last full day of school 
😭😭😭",46,"05/09/2025 07:22",,"IG story",,Lifetime,17401,16854,94,0,33,3,15906,,,
18075316957863054,17841401475580469,nicki.entenmann,"Nicki Entenmann",,5,"05/08/2025 16:52",,"IG story",,Lifetime,16402,15628,68,0,77,1,17377,,,
18056030894227163,17841401475580469,nicki.entenmann,"Nicki Entenmann","Here is a reel with what a day looks like ❤️",28,"05/08/2025 13:35",,"IG story",,Lifetime,17802,17134,59,3,42,2,18619,,,
18056060810190414,17841401475580469,nicki.entenmann,"Nicki Entenmann","Yes! I still do home workouts 4x a week.
I’ve been training hard at home for 7 years and started seeing a  trainer 2x a few years ago to train heavier (and safer) than what I had access to at home! 

You can build muscle at home. 
We all start somewhere -just start. 
I just recommend starting to increase weight as you get stronger!",18,"05/08/2025 13:34",https://instagram.com/stories/nicki.entenmann/3628210753251119573,"IG story",,Lifetime,18350,17660,51,0,9,1,20039,,,
18144809482375827,17841401475580469,nicki.entenmann,"Nicki Entenmann","Yes! For anyone that missed it, I do have a stomach highlight. 

I’ve been doing emsculpt & microneedling at @longevitylabwellness since February to help close my DR some & tighten my tummy skin without a tuck! 
(Not against them-just didn’t want any downtime) 

 it’s already been helping! I have 2 more microneedling treatments so think it’ll improve even more ❤️",0,"05/08/2025 13:30",https://instagram.com/stories/nicki.entenmann/3628209017077776564,"IG story",,Lifetime,20358,18986,87,19,33,8,16794,58,,
18504097987023162,17841401475580469,nicki.entenmann,"Nicki Entenmann","All outfits I wore are 
on this highlight!!",5,"05/08/2025 13:10",,"IG story",,Lifetime,17995,17485,28,0,43,0,19925,,,
18085181647630703,17841401475580469,nicki.entenmann,"Nicki Entenmann","To lose weight you have to be in a calorie deficit. Period. That is king. 

To build muscle while losing fat-focus on protein intake as well. She is queen. 

90% is nutrition. Worry less about movement and more about what’s on your fork. 
You can’t out exercise 
a shitty diet 

Get your hormones checked if you can, less booze, sleep more,",0,"05/08/2025 12:21",https://instagram.com/stories/nicki.entenmann/3628174462371265476,"IG story",,Lifetime,19027,18009,118,6,22,13,20495,,,
17953766909954571,17841401475580469,nicki.entenmann,"Nicki Entenmann","No 😭

We talked about anything we’d change the last 10 years and I think now that I’m out of the hurt locker with babies, I wish we would’ve maybe had another. With my luck-we would’ve had twins tho (my dad and Ty’s dad are both twins) 

But I also think if we had a 4th, we’d want a 5th 😂 maybe adoption in our future too-gonna pray on it. 

I LOVE our little family we have now and I’m gonna love on the 3 we have like crazy",0,"05/08/2025 12:16",,"IG story",,Lifetime,18482,17734,111,0,14,9,19168,,,
18030334601401316,17841401475580469,nicki.entenmann,"Nicki Entenmann","Yes! 
So 6 week experience is laying the foundation. 

Your body is adjusting to a new way of eating, learning and practicing your macros, 
Carb cycling, etc. 

you have to walk 
before you run. 

VIP is the monthly experience after the 6 weeks (optional) and it’s basically the 6 week on steroids. Adjusting macros, fine tuning, more trainings, challenges-elevating the foundation. It’s what elevated my results this year, 
 but you’ll have enough info to continue on your own if you’d like!",0,"05/08/2025 12:12",https://instagram.com/stories/nicki.entenmann/3628169871210580863,"IG story",,Lifetime,19335,18109,37,0,11,6,21004,,,
18058259411145978,17841401475580469,nicki.entenmann,"Nicki Entenmann","We looked at Caribbean and Europe. 

Our amazing moms both live out of state and came down to watch the babies, so we only had 5 days-
We didn’t want to spend 2 of those days as full days of travel. Mexico was an easy 2 hour flight for us 

Maybe for our 20 years we’ll venture out! We wanted something easy and didn’t require a ton of planning this time. Plus we love Mexico 🇲🇽🌮",0,"05/08/2025 12:07",https://instagram.com/stories/nicki.entenmann/3628167373033027968,"IG story",,Lifetime,19352,18131,97,0,7,9,20285,,,
17892033264238710,17841401475580469,nicki.entenmann,"Nicki Entenmann","I’ll link supplements I use here (and discount codes if you want it) 

 Best supplements I used in last 6 months are amino acids and Creatine. 

both work harmoniously together- creatine can help to signal certain pathways that promote muscle building and recovery, but EAAs are the only way you  actually create new muscle. (Can find in food too but supplementing works  faster)

So taking them together has brought my muscle toneness to a new level",0,"05/08/2025 12:04",https://instagram.com/stories/nicki.entenmann/3628165570572831868,"IG story",,Lifetime,21065,18464,57,14,7,11,21416,,1914,2
17910354822108334,17841401475580469,nicki.entenmann,"Nicki Entenmann","I cut back on booze at the beginning of the year because I was SO sick of how it made me feel-wasn’t even thinking for my fitness goals. 

Our kids get up by 6 am every day and it just wasn’t worth the insane anxiety, lack of patience with kids, mood swings, not wanting to workout, etc as I get older. 

I still enjoy a few drinks with my friends on the weekends but I don’t get too crazy and rarely drink during the week. 

Booze impacts fat loss-without question. It turns all its attention to metabolising the alcohol and stops burning fat every time you drink. 

I’ll never be the person who judges you for drinking-you have to decide what’s a lifestyle for you -but don’t expect a ton of results fast with drinking wine every night",0,"05/08/2025 12:00",https://instagram.com/stories/nicki.entenmann/3628163740648268715,"IG story",,Lifetime,19969,18572,59,2,7,3,21062,,,
18508371448013737,17841401475580469,nicki.entenmann,"Nicki Entenmann","Ty: 
6’4” & 40 (going on 13) 

Nicki: 
5’4” & 37 (also going on 13)",0,"05/08/2025 11:42",https://instagram.com/stories/nicki.entenmann/3628154672067929519,"IG story",,Lifetime,20416,18833,138,1,29,12,21611,,,
18092722012584351,17841401475580469,nicki.entenmann,"Nicki Entenmann","Thank you 🥹😭

I’ll come talk about 
this next week too! 

Some of you may remember that I recommitted to myself  in a different way last June. 

It was SUPER scary and hard for me to come on here and say I was gaslighting all of you with my years of “body positivity” when there was nothing positive on how I was living or feeling. 

I promised everyone here I would commit for ONE ENTIRE YEAR without giving up ,without excuses, without blaming anything/anyone but myself -and did it when no one was clapping.

I lost some support and followers, but I found myself again. And you can too ❤️",0,"05/08/2025 11:37",https://instagram.com/stories/nicki.entenmann/3628152333869265634,"IG story",,Lifetime,20282,18825,343,1,25,49,20972,,,
18054380144255342,17841401475580469,nicki.entenmann,"Nicki Entenmann","I’ll come talk 
about this more this 
week on stories 

I’ve had a hate/hate relationship with cardio since I ran the NYC marathon and told myself I wouldn’t run again. Buttttt training for Hyrox has actually brought back the love of cardio for me. My knee doesn’t love it so I’ll have to find better low impact options after the race 

The next 3 weeks are dedicated solely for training and improving my race times",0,"05/08/2025 11:05",https://instagram.com/stories/nicki.entenmann/3628135955736576368,"IG story",,Lifetime,20279,18919,51,2,11,4,21144,,,
18062693567018736,17841401475580469,nicki.entenmann,"Nicki Entenmann","We’re really doing it Clark",0,"05/01/2025 07:30",,"IG story",,Lifetime,16488,15900,122,2,28,13,16904,,87,1
18129705931426660,17841401475580469,nicki.entenmann,"Nicki Entenmann","these saved me the
 last few trips! 
I feel like most these hangover pills are a hoax but these worked well!!",0,"05/01/2025 08:02",,"IG story",,Lifetime,16429,15740,88,8,16,5,17029,,444,
17846163366466549,17841401475580469,nicki.entenmann,"Nicki Entenmann","10 years ago 🥹
Rehearsal day -

Drop any fun questions you have for us/Ty. We’ll see if I can get Mr. Anti-social media to answer 😏",0,"05/01/2025 08:28",,"IG story",,Lifetime,16449,15797,223,0,14,10,17940,,,
18000575069779935,17841401475580469,nicki.entenmann,"Nicki Entenmann","The OGs remember! 
I now have to proofread 
anything he does before it goes live! 
I swear they never grow up👶🏼",0,"05/01/2025 08:54",,"IG story",,Lifetime,16303,15691,90,0,14,27,17860,,,
17943217844858467,17841401475580469,nicki.entenmann,"Nicki Entenmann","11 months apart. That’s it.  Love both of these bodies-but damn do I feel so much better now",0,"05/01/2025 10:29",,"IG story",,Lifetime,16403,15957,345,0,14,72,15573,,,
18008360789725403,17841401475580469,nicki.entenmann,"Nicki Entenmann","11 months of consistency
11 months of doing the unsexy shit
11 months of following my plan, not my mood

Whatever the plan is-you just need to stick with it. 
I promise you whatever season of life you’re in, you can do it. 

I’m running my next round in a few weeks 
and if you want a $50 off code swipe here",0,"05/01/2025 10:30",,"IG story",,Lifetime,16132,15683,99,0,7,17,16875,,,
18323430601204169,17841401475580469,nicki.entenmann,"Nicki Entenmann","@dosedaily.co #dosepartner  Our liver impacts so much like our digestion, energy levels, cortisol levels, and metabolism so give it some extra support!",40,"05/01/2025 10:34",,"IG story",,Lifetime,16318,15850,74,0,6,1,16879,26,,
18042783239211954,17841401475580469,nicki.entenmann,"Nicki Entenmann","One shot is = to 17 tumeric shots! NICKIENT for 30% off  I started taking Dose back in January and have been loving it! It is made with 5 bioactive ingredients which increases absorption @dosedaily.co #dosepartner",26,"05/01/2025 10:36",,"IG story",,Lifetime,15670,15213,60,3,6,2,15673,2,108,
18045116846429035,17841401475580469,nicki.entenmann,"Nicki Entenmann","@dosedaily.co #dosepartner  So many things other than drinking, such as processed foods, your environment, cleaning products, and more can affect your liver health",30,"05/01/2025 10:37",,"IG story",,Lifetime,15393,15046,60,2,10,0,15570,4,,
18056947433184980,17841401475580469,nicki.entenmann,"Nicki Entenmann","@dosedaily.co #dosepartner  My code NICKI30 gets you 30% off your first subscription order",0,"05/01/2025 10:38",,"IG story",,Lifetime,15372,14838,58,2,20,1,15728,18,108,
17933901506913055,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"05/01/2025 12:08",,"IG story",,Lifetime,15231,14675,327,25,9,29,15527,,,
18065751722058124,17841401475580469,nicki.entenmann,"Nicki Entenmann","My bag should only weigh about 203 lbs. sounds like a husband problem to me",0,"05/01/2025 12:10",,"IG story",,Lifetime,16208,15693,118,8,23,18,16590,,,
18080908555787248,17841401475580469,nicki.entenmann,"Nicki Entenmann","@cupshe  MY MIRROR STILL. CLEANING NOW 🫠  Saw @lolamarie7 wear this and couldn’t buy fast enough! I don’t have a code but I used hers.  Lolamarie15 Under $35 for the set",34,"05/01/2025 15:29",,"IG story",,Lifetime,48743,45140,306,17,24,69,20477,101,1189,
18048168011373581,17841401475580469,nicki.entenmann,"Nicki Entenmann","@cupshe  @lolamarie7  I’m in M My track marks are still on my stomach from my microneedling which is a bummer, but oh well!  Code: Lolamarie15",27,"05/01/2025 15:31",,"IG story",,Lifetime,46726,43835,171,5,16,71,19871,,158,
18083641009651635,17841401475580469,nicki.entenmann,"Nicki Entenmann","Sure did. 92394 pairs packed ✅",0,"05/01/2025 15:34",,"IG story",,Lifetime,19571,18967,323,15,20,153,21547,,,
18124878202440118,17841401475580469,nicki.entenmann,"Nicki Entenmann","I will never forgive the person who bought my kids harmonicas 
#itme",11,"05/01/2025 16:11",,"IG story",,Lifetime,19746,19142,156,5,19,45,18800,,,
17947096787844067,17841401475580469,nicki.entenmann,"Nicki Entenmann","Vacation bod loading 🫠",0,"05/01/2025 17:19",,"IG story",,Lifetime,19865,18947,162,0,54,10,20993,,,
18007212098584585,17841401475580469,nicki.entenmann,"Nicki Entenmann","A decade of wifey ❤️",15,"05/02/2025 08:17",,"IG story",,Lifetime,26306,24908,806,0,76,63,28922,,,
18500063335043928,17841401475580469,nicki.entenmann,"Nicki Entenmann",🇲🇽🇲🇽,0,"05/02/2025 09:55",,"IG story",,Lifetime,25511,24085,245,1,20,20,28338,,187,
18037232324558921,17841401475580469,nicki.entenmann,"Nicki Entenmann","@mtprinceton 
It was a hidden gem 
when we got married and was v affordable! 
It’s blown up since then tho

We paid for our wedding ourselves, so it was the PERFECT location for our budget.",0,"05/02/2025 10:23",,"IG story",,Lifetime,25311,23823,170,0,13,12,27020,1891,,
17967808706752373,17841401475580469,nicki.entenmann,"Nicki Entenmann","College! We ran in similar friend groups but I didn’t know him super well. 

I moved to Denver after college, he moved to Cali. 
He was moving to Denver a few years later- and I’m the only person he knew so I showed him around, went apartment shopping for him, and even had dates lined up with all my friends 😂

The week he moved here I was like nope, I’ll keep us for myself 😏",0,"05/02/2025 10:26",,"IG story",,Lifetime,25381,23933,207,0,20,10,28882,,,
17858659155354526,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"05/02/2025 10:28",,"IG story",,Lifetime,25048,23589,160,2,7,8,28324,,,
18067238380801142,17841401475580469,nicki.entenmann,"Nicki Entenmann","Love this ❤️

Ty grew up super catholic and faith was a huge part of his foundation and was important in a marriage and raising kids. 

My parents divorced when I was young and battled with my faith growing up. 

When we had kids is when I really came back to Him. 

I know God is real because I’ve seen the difference between me with him and without him. The peace and joy he brings is unexplainable",0,"05/02/2025 10:36",,"IG story",,Lifetime,25330,23752,480,1,16,36,27765,,,
18503078035021020,17841401475580469,nicki.entenmann,"Nicki Entenmann","Just asked him:

Ty: “Dat ass” 😒",0,"05/02/2025 10:37",,"IG story",,Lifetime,24897,23472,220,5,10,71,25952,,,1
17931913686038687,17841401475580469,nicki.entenmann,"Nicki Entenmann","Nicki always tries to have conversations from
 another room and it drives Ty crazy 
(God forbid a girl likes to multitask” Ty is the WORST backseat driver
-I make him drive everywhere",0,"05/02/2025 10:41",,"IG story",,Lifetime,24701,23390,114,1,11,16,26581,,,
18078655054774710,17841401475580469,nicki.entenmann,"Nicki Entenmann","Obviously our babies births. 🥹

But I’m also really proud of parenting. 
I think we’re raising incredible kids. 
We were raised so differently 
but are such a good team 

Parenting:

effort and attitude is priority

we don’t believe in participation medals-
They grow when they fail

We don’t do too much for them-confidence is built when they do things themselves

We monitor what they see/watch/never cuss in front of them-
keeping them as pure for as long as possible 

We are firm and make them take accountability for their actions but so loving at the same time

We  both work really hard in our marriage, jobs, friendships and health and hope that rubs off on them by being the example",0,"05/02/2025 10:53",,"IG story",,Lifetime,24697,23171,216,1,15,18,26050,,,
18036843863314692,17841401475580469,nicki.entenmann,"Nicki Entenmann","Omg yasssss!!! 

I was the first of my friends to have a 
baby and I had bad postpartum anxiety and felt very alone 
(Actually why I started this page in the first place!)

I was adjusting to being on maternity leave and BAM-3 months PP, I got pregnant with Jack (I was on BC & nursing mind you 🫣) 

So I had postpartum hormones turn into pregnancy hormones and if Ty looked at me wrong I turned into Ursula! 

I remember those days all too well. There are seasons in your life when you give what you can. 

We did date nights in and I had to be better about communicating what I needed instead of making him guess",0,"05/02/2025 11:07",,"IG story",,Lifetime,24532,22960,116,2,11,7,25456,,,
18056730421968035,17841401475580469,nicki.entenmann,"Nicki Entenmann","I hate to admit it, 
but Ty is funnier 
than me 😒  his sense of humor is top tier. 
He also is the BEST communicator, takes accountability, and is the best coach-he doesn’t tell me what I want to hear, he tells me what I need to hear. He’s a decision maker, he’s v black or white and the hardest working man I know.  Nicki is as loyal as it gets. 
She is your absolute ride or die-no questions asked. Loves her people hard and doesn’t let people walk all over her. 
Great mom and She knows she’s gonna be successful at anything she does",0,"05/02/2025 11:13",,"IG story",,Lifetime,24435,22394,211,0,44,23,27164,,,
18039575693271040,17841401475580469,nicki.entenmann,"Nicki Entenmann",,5,"05/02/2025 15:57",,"IG story",,Lifetime,24958,23278,231,0,48,18,26698,,,
18027818612443679,17841401475580469,nicki.entenmann,"Nicki Entenmann","It’s that golfers tan for me",22,"05/02/2025 17:26",https://instagram.com/stories/nicki.entenmann/3623985201174640027,"IG story",,Lifetime,28059,24961,240,2,52,33,25573,,,
18066484372981160,17841401475580469,nicki.entenmann,"Nicki Entenmann","I have to be ready for dinner in 20 mins. SOS",0,"05/02/2025 18:43",,"IG story",,Lifetime,27030,25207,120,0,33,6,27302,,,
18083443363656122,17841401475580469,nicki.entenmann,"Nicki Entenmann","Hate when he takes up so much counter space 😏",13,"05/02/2025 19:10",,"IG story",,Lifetime,27640,25511,112,1,22,32,22311,,,
18053116826215583,17841401475580469,nicki.entenmann,"Nicki Entenmann","We’re the worst. Byeeeee",38,"05/02/2025 19:21",https://instagram.com/stories/nicki.entenmann/3624037277298427749,"IG story",,Lifetime,29567,26018,619,15,132,247,24704,,,
17853277536432640,17841401475580469,nicki.entenmann,"Nicki Entenmann",,48,"05/03/2025 07:51",,"IG story",,Lifetime,31729,29085,343,3,95,61,27789,,,
18501561283011682,17841401475580469,nicki.entenmann,"Nicki Entenmann","Tinted SPF
greasy bun
Stretchy dress 
Amazon purse 
✅✅✅",0,"05/03/2025 07:54",https://instagram.com/stories/nicki.entenmann/3624415885225482117,"IG story",,Lifetime,31957,28734,222,5,32,18,29980,,1282,
17887385472145863,17841401475580469,nicki.entenmann,"Nicki Entenmann","These feel AMAZINGGG
Cooling, no slipping, vitamin c",0,"05/03/2025 07:56",https://instagram.com/stories/nicki.entenmann/3624417252333790419,"IG story",,Lifetime,31340,28348,115,1,26,38,32345,,943,
18067663921801550,17841401475580469,nicki.entenmann,"Nicki Entenmann","Apparently they support this bish in Mexico too 😒",0,"05/03/2025 08:17",,"IG story",,Lifetime,29788,27976,109,0,37,24,30569,,,
18005159684591431,17841401475580469,nicki.entenmann,"Nicki Entenmann","Can buy tank and shorts separately! 
Tank is amazinggggg: m in both",0,"05/03/2025 09:49",https://instagram.com/stories/nicki.entenmann/3624473858658159160,"IG story",,Lifetime,32282,28828,124,0,34,16,32418,,1912,
17971166687852198,17841401475580469,nicki.entenmann,"Nicki Entenmann","This and not wiping anyone’s butt",10,"05/03/2025 10:35",https://instagram.com/stories/nicki.entenmann/3624496936612643358,"IG story",,Lifetime,31893,29003,609,15,47,100,31255,,,
18065740004005388,17841401475580469,nicki.entenmann,"Nicki Entenmann","Sneaker winners:

@greekangel9 
@brianna_mohr 
@lauren.mckellar_ 

(I’m gonna be slow to DMs but I’ll message you!)",0,"05/03/2025 12:11",,"IG story",,Lifetime,31662,29324,356,5,46,113,31483,202,,
17906281233138136,17841401475580469,nicki.entenmann,"Nicki Entenmann","Saw a random container of small cookies next to a shower station…..

Went to take a bite and was stopped by someone who worked here to let me know it was a shower bomb 🫣

God forbid your girl tries to get a treat on vaca 🍪",0,"05/03/2025 12:36",https://instagram.com/stories/nicki.entenmann/3624558068845153165,"IG story",,Lifetime,32694,29664,276,17,20,289,32499,,,
18353954953199148,17841401475580469,nicki.entenmann,"Nicki Entenmann","Ty’s flamingo pose is back!!!!!
🦩🦩",14,"05/03/2025 12:40",https://instagram.com/stories/nicki.entenmann/3624559925541485334,"IG story",,Lifetime,33375,29444,253,32,55,170,23499,,1451,1
18059636732145665,17841401475580469,nicki.entenmann,"Nicki Entenmann","Bury me with a French 75",0,"05/03/2025 13:38",https://instagram.com/stories/nicki.entenmann/3624589196549021000,"IG story",,Lifetime,32737,29092,276,13,41,41,34892,,,
18084616540571148,17841401475580469,nicki.entenmann,"Nicki Entenmann","SPF 50 mist to reapply sunscreen over makeup without having to rub it in  100/10",0,"05/03/2025 14:15",https://instagram.com/stories/nicki.entenmann/3624607676019721619,"IG story",,Lifetime,32553,29060,98,11,25,10,33386,,1121,
18056165384240077,17841401475580469,nicki.entenmann,"Nicki Entenmann","When you just want to relax, but this is your husband",15,"05/03/2025 14:25",https://instagram.com/stories/nicki.entenmann/3624612704402840309,"IG story",,Lifetime,32478,28935,212,23,87,94,30587,,,
18067914820785865,17841401475580469,nicki.entenmann,"Nicki Entenmann","Hey guys. This is why I can’t be like the other cutesy influencers 
Beauty vs beast 🙋🏼‍♀️",0,"05/03/2025 19:24",https://instagram.com/stories/nicki.entenmann/3624763443651272453,"IG story",,Lifetime,32504,29373,172,0,63,69,30061,,,
17879641614297612,17841401475580469,nicki.entenmann,"Nicki Entenmann",,5,"05/03/2025 19:40",https://instagram.com/stories/nicki.entenmann/3624775940898650708,"IG story",,Lifetime,31447,28531,150,0,131,15,32591,,,
18002967068772812,17841401475580469,nicki.entenmann,"Nicki Entenmann",,52,"05/04/2025 07:21",https://instagram.com/stories/nicki.entenmann/3625125195534424475,"IG story",,Lifetime,29973,27465,122,1,57,43,25364,,,
18042337973446906,17841401475580469,nicki.entenmann,"Nicki Entenmann","The dress is 10/10
The execution from me is 8/10😒
SIZE UP- the short version of this runs small",33,"05/04/2025 07:31",https://instagram.com/stories/nicki.entenmann/3625129277498141312,"IG story",,Lifetime,29610,26953,183,5,18,20,26073,,1247,
18027716102449737,17841401475580469,nicki.entenmann,"Nicki Entenmann","Size up 1 on short version
(I tried the long version of it too -linked here-and that’s TTS)",0,"05/04/2025 07:33",https://instagram.com/stories/nicki.entenmann/3625130295162097633,"IG story",,Lifetime,28862,26627,122,0,42,19,28235,,951,
18269786140285270,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"05/04/2025 08:41",https://instagram.com/stories/nicki.entenmann/3625164303115804431,"IG story",,Lifetime,28290,26773,129,0,21,3,29496,,,
18063982055098296,17841401475580469,nicki.entenmann,"Nicki Entenmann","Gonna let the healed version of myself answer this 😂

Not everyone you see who has results is on a GLP. 

I’ve tracked macros like a psychopath, strength trained, added in a shit ton of cardio, carb cycled, cut back on booze and processed food the last 6 months. 

I’m not saying it was easy (or sustainable for me long term🫣 ) but I’m also not going to let someone take my hard work away from me. 

K love you , mean it",0,"05/04/2025 08:54",https://instagram.com/stories/nicki.entenmann/3625170740751875317,"IG story",,Lifetime,28554,26525,1268,16,168,553,28497,,,
