"Post ID","Account ID","Account username","Account name",Description,"Duration (sec)","Publish time",Permalink,"Post type","Data comment",Date,Views,Reach,Likes,Shares,"Profile visits",Replies,"Sticker taps",Navigation,"Link clicks",Follows
18103847260503978,17841401475580469,nicki.entenmann,"Nicki Entenmann","I size down one in leggings at Lulu! 
I’m in 4 25” seam",60,"08/25/2025 13:38",,"IG story",,Lifetime,16911,14550,65,1,10,4,,15702,209,
18092549422677044,17841401475580469,nicki.entenmann,"Nicki Entenmann","Dirty Dozen always does me dirtayyyyy 🤬🥵",34,"08/25/2025 13:35",,"IG story",,Lifetime,16994,14868,92,1,6,18,,15439,,
18069213401130154,17841401475580469,nicki.entenmann,"Nicki Entenmann","Pants on sale for $25: size S
M in sweatshirt",43,"08/25/2025 13:13",,"IG story",,Lifetime,18300,15169,57,2,12,5,,16760,671,
18109720120536642,17841401475580469,nicki.entenmann,"Nicki Entenmann","🤣 consider me the friend who tells you what you need to hear, not what you wanna hear  NICKI20 for $20 off and free creatine! Haven’t missed anything. We’re just doing intros and making sure you have everything you need!",0,"08/25/2025 11:28",,"IG story",,Lifetime,19340,15774,79,0,16,14,,17544,139,
18065348150252140,17841401475580469,nicki.entenmann,"Nicki Entenmann","Tomorrow our sweet J is 8 years old and I am NOT ok looking at these videos!",8,"08/25/2025 11:07",,"IG story",,Lifetime,18773,15980,205,0,12,16,,15638,,1
17993825135676575,17841401475580469,nicki.entenmann,"Nicki Entenmann",,57,"08/25/2025 10:20",,"IG story",,Lifetime,18780,15993,141,1,12,41,,17271,,
18052774625528986,17841401475580469,nicki.entenmann,"Nicki Entenmann","The choices you make every day have compound interest in your health. 
Everything is fine, until it’s not 

Getting healthy isn’t a hobby.",60,"08/25/2025 10:20",,"IG story",,Lifetime,19409,16476,160,5,9,40,,17788,,1
18086664352665661,17841401475580469,nicki.entenmann,"Nicki Entenmann",,37,"08/25/2025 10:20",,"IG story",,Lifetime,20536,17251,151,5,17,22,,17619,,
18399875314185602,17841401475580469,nicki.entenmann,"Nicki Entenmann","@peachandlily #peachandlilypartner",0,"08/25/2025 09:04",,"IG story",,Lifetime,21204,18312,52,3,16,9,2,20213,167,
,,,,,,,,,"An error occurred while computing metadata for content with ID 17865070008378907. An error occurred while computing metrics.",-,,,,,,,,,,
17880377577259877,17841401475580469,nicki.entenmann,"Nicki Entenmann","@peachandlily  I LOVEEEE oil based gentle cleaners- changed my skin
Having damp skin when I put on my serums really helps them penetrate the barrier!",58,"08/25/2025 09:02",,"IG story",,Lifetime,23444,21078,59,0,12,3,,21917,,
17846225589554467,17841401475580469,nicki.entenmann,"Nicki Entenmann",,52,"08/25/2025 09:02",,"IG story",,Lifetime,26922,22645,90,0,16,29,,25252,,
18088902511744293,17841401475580469,nicki.entenmann,"Nicki Entenmann","Picking winner on Wednesday 🤎 Gifting 2 of you fall sneaks! 
(Yes puma & Nike Cortez are back and trending 👏🏼!) Comment “sneakers” here! 
(I know its annoying to continue to do but it’s the only way I can track entries!) These are a dream!!",0,"08/25/2025 08:53",,"IG story",,Lifetime,30193,25337,481,12,28,3221,,27160,,
17857397043496087,17841401475580469,nicki.entenmann,"Nicki Entenmann","We’re $1000/hr tho",15,"08/24/2025 19:00",,"IG story",,Lifetime,24475,20550,140,0,22,37,,23839,,
18077673121953661,17841401475580469,nicki.entenmann,"Nicki Entenmann","Yes, we do weddings",60,"08/24/2025 18:58",,"IG story",,Lifetime,25345,21377,193,2,11,32,,23526,,
18062202077038852,17841401475580469,nicki.entenmann,"Nicki Entenmann","15BENEVOLENT for 15% off  Makes it under $30 for 4 month supply  Energy source
Production of dopamine & serotonin
Helps with natural production of melatonin  @benevolent.brand #ad",0,"08/24/2025 16:27",,"IG story",,Lifetime,20690,17464,34,2,19,4,,19580,282,
18171679501356225,17841401475580469,nicki.entenmann,"Nicki Entenmann","15BENEVOLENT for 15% off on Amazon  @benevolent.brand #ad",59,"08/24/2025 16:24",,"IG story",,Lifetime,21457,17723,33,2,5,6,4,20351,173,
18316121131214672,17841401475580469,nicki.entenmann,"Nicki Entenmann","Good news I have a discount for tmws round (NICKI20)
Bad news is I only have 8 spots left

‼️I’m only running 2 more round this YEAR!! ‼️

If you want to feel and look better but the holidays you have to start NOWWWW-not in October",0,"08/24/2025 15:11",,"IG story",,Lifetime,21756,18003,58,0,11,7,,19786,200,
18075133951999103,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"08/24/2025 15:06",,"IG story",,Lifetime,20701,18229,39,0,4,2,,20058,105,
18069186410277046,17841401475580469,nicki.entenmann,"Nicki Entenmann","Insert whatever team here 😏",0,"08/24/2025 15:06",,"IG story",,Lifetime,21675,18520,45,0,10,4,,20965,218,
18523129918045224,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"08/24/2025 15:05",,"IG story",,Lifetime,22206,18768,51,0,4,0,,21355,295,
18058563095608618,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"08/24/2025 15:04",,"IG story",,Lifetime,22354,19618,114,3,3,4,,21524,300,
18054977384168876,17841401475580469,nicki.entenmann,"Nicki Entenmann","5 chin ups
3 mid grip
5 chin ups",33,"08/24/2025 14:58",https://instagram.com/stories/nicki.entenmann/3706528837944001697,"IG story",,Lifetime,22333,20310,91,0,4,14,,20705,,
18373937248176607,17841401475580469,nicki.entenmann,"Nicki Entenmann","Yesterday FW leg day 🍑",32,"08/24/2025 14:47",https://instagram.com/stories/nicki.entenmann/3706523424313894818,"IG story",,Lifetime,23445,20399,85,0,8,14,,21402,,
18030870956506753,17841401475580469,nicki.entenmann,"Nicki Entenmann",,15,"08/24/2025 14:09",,"IG story",,Lifetime,25394,20746,201,21,11,30,,24196,,
18520160188055928,17841401475580469,nicki.entenmann,"Nicki Entenmann","Miz Snack 🙌🏻 @gardencuplife 
@drinklmnt",0,"08/24/2025 11:54",https://instagram.com/stories/nicki.entenmann/3706436425313683489,"IG story",,Lifetime,28209,23145,65,0,19,18,,25973,,
17978544290909338,17841401475580469,nicki.entenmann,"Nicki Entenmann","Checking DMs and you guys sent me these! The nippies I wear the most (these non adhesive ones) are on lightning deal right now! 

They grip to warmth of body 
so if youre a heavy sweater/don’t like adhesive ones-get these!! Great for everyday, pool or workouts 

My code doesn’t work with them but they’re on sale",0,"08/24/2025 11:52",,"IG story",,Lifetime,27376,22530,33,3,12,3,,24795,577,
17871154557421634,17841401475580469,nicki.entenmann,"Nicki Entenmann",,10,"08/24/2025 09:24",,"IG story",,Lifetime,29361,23558,336,1,29,21,,28216,,
17871355578421387,17841401475580469,nicki.entenmann,"Nicki Entenmann","With @nippies lift Without  @nippies #nippies #ad  20NICKIE in promo/voucher spot on amazon for 20% off",0,"08/24/2025 09:16",,"IG story",,Lifetime,30812,24667,53,2,9,13,15,28211,590,1
18084776326868663,17841401475580469,nicki.entenmann,"Nicki Entenmann","20NICKIE for 20% off and 
makes them under $30 
 I use lift caramel in A-C 
(I’m a 34D)  Wash and rewear! 
Different shapes, sizes, colors @nippies #nippies #ad",60,"08/24/2025 09:14",,"IG story",,Lifetime,30440,25926,44,3,14,7,,27444,562,
18048883022278387,17841401475580469,nicki.entenmann,"Nicki Entenmann","PADDING IS OUTTTT! 
I take it out of all my shirts and use these instead  20NICKIE for 20% off on Amazon @nippies #nippies #ad",48,"08/24/2025 09:14",,"IG story",,Lifetime,31983,27357,87,1,22,10,5,27834,266,
18089705458767390,17841401475580469,nicki.entenmann,"Nicki Entenmann","Fall sneakers for
 you girls! 
2 winners will be 
picked this week!  Comment
 “sneakers” 
here",0,"08/24/2025 06:54",,"IG story",,Lifetime,38661,32672,315,15,52,3728,,35919,,
18028081958710174,17841401475580469,nicki.entenmann,"Nicki Entenmann","Family movie night 🍿🎥",0,"08/23/2025 19:09",,"IG story",,Lifetime,32293,26714,65,0,26,7,,30905,,
17917689813159505,17841401475580469,nicki.entenmann,"Nicki Entenmann","Fall means footballlllll A bunch of cute 
new ones out too! 
I usually wear S cuz they’re unisex",0,"08/23/2025 18:02",,"IG story",,Lifetime,32226,25539,69,1,15,9,,28820,1403,
18076008313968735,17841401475580469,nicki.entenmann,"Nicki Entenmann","My kids initial necklace is 20% off still 
It’s an investment but I wear it every single day!
Favorite cross necklace linked too",0,"08/23/2025 17:54",,"IG story",,Lifetime,32065,25944,49,0,8,11,,29175,1174,1
18055508984574242,17841401475580469,nicki.entenmann,"Nicki Entenmann","I made my own version of this  Miz Enchilada Bake",0,"08/23/2025 17:34",https://instagram.com/stories/nicki.entenmann/3705882835452332137,"IG story",,Lifetime,32747,26715,127,1,18,10,,28385,1288,1
17982771485897534,17841401475580469,nicki.entenmann,"Nicki Entenmann",,15,"08/23/2025 12:52",,"IG story",,Lifetime,29525,24794,162,135,18,78,,28044,,
18055059683414050,17841401475580469,nicki.entenmann,"Nicki Entenmann","Ty got all these OG 90’s goosebumps books on eBay for $1/piece 💅🏼

 gonna read them 
with they kids cuz they slapppppppp",0,"08/23/2025 12:49",,"IG story",,Lifetime,30333,25462,243,6,11,42,,27041,,
17950622975874599,17841401475580469,nicki.entenmann,"Nicki Entenmann","These were my favorite from last night!  Acolytes Pinot Noir (so good!) 
Just came out- and I don’t think it’s out nationwide yet but it was my favorite 
$35 clos du val 
sauvignon blanc
$40 ish  Le Volte 
super Tucson 
$25 ish",0,"08/23/2025 09:56",,"IG story",,Lifetime,30210,25141,43,2,18,5,,27249,,
18074997488285196,17841401475580469,nicki.entenmann,"Nicki Entenmann","The problem with these wine tasting events is you really don’t know how much you’re actually drinking. A sip here, a sip there and all the sudden you’re a bottle in 😒",53,"08/23/2025 09:40",,"IG story",,Lifetime,28536,24040,124,10,18,30,,25008,,
18522543427030711,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"08/23/2025 06:44",,"IG story",,Lifetime,27770,24012,32,0,21,20,,25849,,
17973095024770317,17841401475580469,nicki.entenmann,"Nicki Entenmann","Hat & dress are both old but linked similar! Found one on amazon almost identical!",0,"08/22/2025 15:28",,"IG story",,Lifetime,20997,18270,24,0,35,1,,19043,374,
17871482604421811,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"08/22/2025 15:26",,"IG story",,Lifetime,21174,18527,32,0,10,1,,19987,196,
18073469992862413,17841401475580469,nicki.entenmann,"Nicki Entenmann","Guys, Griff was back this week getting nice and plump for winter. 

Should I ask if he wants to join my next FW round!?",19,"08/22/2025 15:25",,"IG story",,Lifetime,21608,18810,216,18,38,114,,18984,,
18318077056211658,17841401475580469,nicki.entenmann,"Nicki Entenmann","If interested or have questions-watch this higlight!",5,"08/22/2025 13:49",,"IG story",,Lifetime,17775,15287,11,0,40,0,,17159,,
17862047967461391,17841401475580469,nicki.entenmann,"Nicki Entenmann","Don’t know where to start-
I’ll show you 

Want to know what to eat for your bod, goals and age-
I’ll tailor for you

Want fresh workout daily (home, gym & low impact) -
right here queen 

Need someone to keep you accountable (and call you out on your ish 😏)-
Got you queen 

6 weeks. 42 days. 
It’ll be the best money you
invest in yourself-coaches by yours truly 😘 
 NICKI20 for $20 off",0,"08/22/2025 13:43",https://instagram.com/stories/nicki.entenmann/3705041988616480340,"IG story",,Lifetime,18803,15718,38,0,9,4,,17343,139,
18084595501893334,17841401475580469,nicki.entenmann,"Nicki Entenmann","@MACKENZIE_MCDONALD31 
@KRISTINDODGE  SALT, PEP & THESE 2 >>>",19,"08/22/2025 12:21",,"IG story",,Lifetime,18410,15911,146,6,11,29,,14870,,
18090615520740089,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"08/22/2025 11:41",,"IG story",,Lifetime,15290,13298,7,1,1,2,,14827,75,
18132896791449120,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"08/22/2025 11:40",,"IG story",,Lifetime,7247,6389,10,1,1,0,,6881,52,
17845442166554823,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"08/22/2025 11:39",,"IG story",,Lifetime,15320,13558,7,0,2,0,,14764,55,
17986926626838935,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"08/22/2025 11:39",,"IG story",,Lifetime,15536,13806,9,0,2,0,,15003,32,
18128845216461109,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"08/22/2025 11:38",,"IG story",,Lifetime,14816,13124,8,0,4,0,,14227,64,
18053746679449639,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"08/22/2025 11:37",,"IG story",,Lifetime,8010,6784,4,1,1,0,,7446,61,
17858532843474059,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"08/22/2025 11:22",,"IG story",,Lifetime,16927,14964,51,8,5,22,,16244,,
18080000320913816,17841401475580469,nicki.entenmann,"Nicki Entenmann","PLACES TO BE LADIES!!!",13,"08/22/2025 10:12",,"IG story",,Lifetime,16869,15355,70,0,12,21,,14837,,1
17890540242322701,17841401475580469,nicki.entenmann,"Nicki Entenmann","G morningggggg

Another day, 
another upper 
body slay 🙌🏻👏🏼",0,"08/22/2025 07:34",,"IG story",,Lifetime,17472,15310,67,0,18,9,,16316,,
18012696347780177,17841401475580469,nicki.entenmann,"Nicki Entenmann","I’m mentally and physically exhausted….. but what a blessing it is to spend my last quiet minutes of the day packing little lunches for my sweet babes.

“She looks well to the ways of her house. She does not eat the bread of doing nothing.” — Proverbs 31:27 (NLV)

Even in the stillness of the night, I get to serve, nurture, and pray over the little hearts God has entrusted to me. 💕",0,"08/21/2025 19:56",,"IG story",,Lifetime,17298,13901,249,3,21,27,,14385,,
17960213261972297,17841401475580469,nicki.entenmann,"Nicki Entenmann","Leftover chicken teets & @primalkitchenfoods buffalo sauce
 (superior BTW)  Bagged salad, celery, crispy dill and
@primalkitchenfoods greek dressing  We have golf tonight so it’s a 
5 min Miz dinner",0,"08/21/2025 16:41",https://instagram.com/stories/nicki.entenmann/3704406576060523241,"IG story",,Lifetime,14201,12119,51,0,18,16,4,12069,,
18049999307248360,17841401475580469,nicki.entenmann,"Nicki Entenmann","What I wore yesterday 🙌🏻",0,"08/21/2025 13:38",,"IG story",,Lifetime,11366,10130,18,0,5,0,,10913,91,
18060446942363569,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"08/21/2025 13:38",,"IG story",,Lifetime,11584,10185,30,0,2,9,,11108,160,
18076860049791515,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"08/21/2025 13:37",,"IG story",,Lifetime,11657,10256,24,0,1,1,,11188,122,
17956974293841407,17841401475580469,nicki.entenmann,"Nicki Entenmann","V excited about this!!!",0,"08/21/2025 13:37",,"IG story",,Lifetime,11899,10388,22,0,3,0,,11431,66,
18046102775317309,17841401475580469,nicki.entenmann,"Nicki Entenmann","It’s that time of year!!! September is always the start of my leggings series!  @athleta",43,"08/21/2025 13:33",,"IG story",,Lifetime,12768,10588,68,0,6,24,,11155,,
17984709887716113,17841401475580469,nicki.entenmann,"Nicki Entenmann","I know what I’m doing tonight!!!",0,"08/21/2025 13:10",,"IG story",,Lifetime,13681,10788,36,7,7,30,,11503,1041,
18100816096606659,17841401475580469,nicki.entenmann,"Nicki Entenmann",,43,"08/21/2025 11:49",,"IG story",,Lifetime,12097,10439,38,1,8,9,,11100,383,
17921054706106410,17841401475580469,nicki.entenmann,"Nicki Entenmann",,39,"08/21/2025 11:49",,"IG story",,Lifetime,11508,10489,24,0,6,3,,11119,106,
17969073158941650,17841401475580469,nicki.entenmann,"Nicki Entenmann",,54,"08/21/2025 11:49",,"IG story",,Lifetime,11510,10326,23,2,1,0,,10891,239,
17897071536143617,17841401475580469,nicki.entenmann,"Nicki Entenmann",,54,"08/21/2025 11:49",,"IG story",,Lifetime,11986,10774,29,0,3,5,,11404,223,
18042244985354130,17841401475580469,nicki.entenmann,"Nicki Entenmann",,26,"08/21/2025 11:49",,"IG story",,Lifetime,11689,10670,20,0,4,6,,11148,91,
18098210311526892,17841401475580469,nicki.entenmann,"Nicki Entenmann","This sweater is amazing!!! 
Not itchy at all",49,"08/21/2025 11:49",,"IG story",,Lifetime,12879,11377,31,0,4,3,,11811,146,
17871996309417654,17841401475580469,nicki.entenmann,"Nicki Entenmann","To the window the wallllll",57,"08/21/2025 11:49",,"IG story",,Lifetime,12571,10967,35,1,11,5,,11378,306,
17952403247866663,17841401475580469,nicki.entenmann,"Nicki Entenmann","NICKI20 gets you 20% off!  Helps with fine lines, wrinkles, dryness, dullness 
One bottle lasts me 12 months+ 
Hyaluronic acid, caffeine, helps balance skin tone  @colleenrothschild #crpartner",60,"08/21/2025 10:20",,"IG story",,Lifetime,13798,12048,34,2,12,3,7,12043,428,
17853023001516725,17841401475580469,nicki.entenmann,"Nicki Entenmann",,60,"08/21/2025 10:17",,"IG story",,Lifetime,14025,12228,45,0,21,20,,10620,,
18074379206474775,17841401475580469,nicki.entenmann,"Nicki Entenmann",,16,"08/20/2025 18:15",,"IG story",,Lifetime,16717,13899,53,0,23,3,,15560,,
18074951773835251,17841401475580469,nicki.entenmann,"Nicki Entenmann","Only thing miserable
 about this meal
 Is my socks and sandals 🥴",0,"08/20/2025 16:36",https://instagram.com/stories/nicki.entenmann/3703679392963176866,"IG story",,Lifetime,20174,17062,117,0,15,56,,17829,,
18073761404040594,17841401475580469,nicki.entenmann,"Nicki Entenmann","@branchbasics #branchbasicspartner  Kid & pet friendly! 
Spray bottles are under $5!",57,"08/20/2025 15:00",,"IG story",,Lifetime,19552,17858,23,0,10,3,2,18681,87,
18054909767414121,17841401475580469,nicki.entenmann,"Nicki Entenmann","@branchbasics #branchbasicspartner",51,"08/20/2025 15:00",,"IG story",,Lifetime,20594,17902,30,5,5,0,,19870,95,
18060702317074228,17841401475580469,nicki.entenmann,"Nicki Entenmann","Also hi. 
I love my leg 
and I have cellulite
ITS NORMAL",0,"08/20/2025 12:37",,"IG story",,Lifetime,28336,19873,393,2,9,69,,26746,,
18097772317724977,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"08/20/2025 12:36",,"IG story",,Lifetime,27334,20169,120,1,5,38,,26477,203,
18085298251862963,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"08/20/2025 12:31",,"IG story",,Lifetime,24878,20795,25,0,2,2,,23369,303,
18076321610311607,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"08/20/2025 12:31",,"IG story",,Lifetime,26074,21116,28,0,5,1,,24012,831,
18351344680094133,17841401475580469,nicki.entenmann,"Nicki Entenmann","I also use 
their protein powder",0,"08/20/2025 12:31",,"IG story",,Lifetime,26053,21134,33,3,13,5,,24591,180,
18091928815658202,17841401475580469,nicki.entenmann,"Nicki Entenmann","Instant Cart >>>>>> Miz food right at your dooorstep!",0,"08/20/2025 11:04",https://instagram.com/stories/nicki.entenmann/3703512231594473911,"IG story",,Lifetime,25015,21370,76,0,19,22,,23190,,
18062039129587669,17841401475580469,nicki.entenmann,"Nicki Entenmann","I don’t want you doing the FW forever!! I want you to learn what YOU need, get the foundation and apply it to your life! 
Stop guessing, get exactly what you need for results!  NICKI20",59,"08/20/2025 10:39",https://instagram.com/stories/nicki.entenmann/3703500512667216022,"IG story",,Lifetime,24375,22069,47,1,11,6,,23201,79,
18066629462180599,17841401475580469,nicki.entenmann,"Nicki Entenmann",,55,"08/20/2025 10:37",https://instagram.com/stories/nicki.entenmann/3703498705702353437,"IG story",,Lifetime,25641,23212,48,1,7,7,,24169,75,
17900930280251677,17841401475580469,nicki.entenmann,"Nicki Entenmann","On this episode of Dr Doolittle-we have a wasp problem 🙃",58,"08/20/2025 10:34",,"IG story",,Lifetime,27421,23979,57,0,9,8,,25515,,
18172578340347544,17841401475580469,nicki.entenmann,"Nicki Entenmann","I take one every morning with breakfast! 
(Doesn’t make me tired or bloated)
 Code: 15BENEVOLENT for 15% off  @benevolent.brand #benevolentpartner Please go do your own research on the power 
of magnesium-especially in women!!",0,"08/20/2025 09:09",,"IG story",,Lifetime,29192,25360,43,3,17,14,1,27212,617,
17904425802233081,17841401475580469,nicki.entenmann,"Nicki Entenmann","@benevolent.brand #benevolentpartner One bottle lasts me 4 months! 
Use code 15BENEVOLENT for 15% off",49,"08/20/2025 09:09",,"IG story",,Lifetime,29670,26206,36,14,7,13,,27791,953,
18002959865636583,17841401475580469,nicki.entenmann,"Nicki Entenmann","@benevolent.brand #benevolentpartner",53,"08/20/2025 09:09",,"IG story",,Lifetime,30812,27074,70,22,9,8,22,29274,,
18280370824274247,17841401475580469,nicki.entenmann,"Nicki Entenmann","Try these and thank me later!",0,"08/20/2025 08:58",,"IG story",,Lifetime,34356,28321,46,13,6,6,,32036,1055,
17918680113117351,17841401475580469,nicki.entenmann,"Nicki Entenmann","Saw a TikTok quote today that said “if you spent the same amount of time working on your body that you do complaining about it, you’d be at your goal by now” 
🤣🤣🤣 Stop underestimating what you can do in a year. 
My life has had a complete makeover in the best possible way-because I decided I deserved more",0,"08/20/2025 08:55",https://instagram.com/stories/nicki.entenmann/3703447227046544578,"IG story",,Lifetime,34686,29384,384,18,16,47,,31095,,
17942501712028341,17841401475580469,nicki.entenmann,"Nicki Entenmann","I’m sore from leg day so I’m doing some zone 2 cardio!
1500M row
20 min ride  Fun fact: I was as a spin instructor 3x a week after my 9-5 in my 20s! 
The last class I taught was the morning I delivered P 👶🏼",33,"08/20/2025 08:26",https://instagram.com/stories/nicki.entenmann/3703432529290901869,"IG story",,Lifetime,35840,30215,213,1,19,33,,33120,,
17908876332199211,17841401475580469,nicki.entenmann,"Nicki Entenmann","Ok you girls 
want sneaks!! 
So how about 
some yummy 
ones for fall! 

Comment
 “sneakers” 
Here 
🍁🍂☕️👟",0,"08/20/2025 07:52",,"IG story",,Lifetime,37524,31232,314,5,33,3287,,35037,,1
18287487841282833,17841401475580469,nicki.entenmann,"Nicki Entenmann","Eggs & sausage  Peaches  Kids
 School
Breakfast  Greek yogurt
honey
Granola",0,"08/20/2025 06:12",https://instagram.com/stories/nicki.entenmann/3703364941487542521,"IG story",,Lifetime,38486,31444,164,1,37,16,,34448,,
18084205051855642,17841401475580469,nicki.entenmann,"Nicki Entenmann","Instant Pot Taco Soup 2 lbs ground beef (or turkey)
2 can rotel
1 can black bean 
1 can corn 
1 ranch packet 
1/2-1 full taco packet 
1-2 c of noodles (can use GF) 
32 oz chicken stock 

Brown meat first in IP -drain grease and add everything else 
Cook on Custom/high for 5 mins  MIZ DINNER",0,"08/19/2025 17:38",https://instagram.com/stories/nicki.entenmann/3702985680792785880,"IG story",,Lifetime,27973,22461,137,16,25,24,,23961,,
17891437146315191,17841401475580469,nicki.entenmann,"Nicki Entenmann",,6,"08/19/2025 16:03",,"IG story",,Lifetime,19500,16533,229,8,16,20,,16799,,
18148325584402050,17841401475580469,nicki.entenmann,"Nicki Entenmann","Most links, food inspo, etc I put on my highlights. I try and update daily! 

DMs get slammed so look here first if you need something!",5,"08/19/2025 15:51",,"IG story",,Lifetime,11998,10414,20,0,11,4,,10844,,
18091463911604607,17841401475580469,nicki.entenmann,"Nicki Entenmann","We use ours every single day!!",0,"08/19/2025 13:50",,"IG story",,Lifetime,12518,10725,10,0,2,1,,12178,84,
18152211712380385,17841401475580469,nicki.entenmann,"Nicki Entenmann","A good pen is so underrated!",0,"08/19/2025 13:50",,"IG story",,Lifetime,12751,10846,16,1,,1,,12164,81,
17864447994446480,17841401475580469,nicki.entenmann,"Nicki Entenmann","Revolve on Amazon budget 💅🏼",0,"08/19/2025 13:50",,"IG story",,Lifetime,12804,11058,12,0,3,2,,12156,84,
17939523069048471,17841401475580469,nicki.entenmann,"Nicki Entenmann","You’re gonna see so much of these this fall 🙌🏻🙌🏻🙌🏻",0,"08/19/2025 13:50",,"IG story",,Lifetime,8873,7843,17,0,,1,,8277,111,
18524631841038443,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"08/19/2025 13:50",,"IG story",,Lifetime,9878,8668,11,1,,0,,9383,25,
18037378889446076,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"08/19/2025 13:50",,"IG story",,Lifetime,10467,8799,16,0,4,0,,9574,145,
18108871102534288,17841401475580469,nicki.entenmann,"Nicki Entenmann","Me a happily married woman screaming this from the top of my lungs",25,"08/19/2025 13:43",,"IG story",,Lifetime,14382,12492,119,2,3,33,,13052,,
18108977896542877,17841401475580469,nicki.entenmann,"Nicki Entenmann","Back to School sale all month long, you’ll get 25% off select sale items PLUS an extra 30% off your first order and a free gift Boujee snacks without the boujee prices!  @thrivemarket #thrivemarketpartner",0,"08/19/2025 13:10",,"IG story",,Lifetime,13079,11506,21,1,3,5,,12510,42,
17879266881381612,17841401475580469,nicki.entenmann,"Nicki Entenmann","Back to School sale all month long, you’ll get 25% off select sale items PLUS an extra 30% off your first order and a free gift Delivered to door
Highest quality ingredients 
Customize the shopping experience 
(Gluten free, dairy free, keto, etc) 

It’s honestly a back to school dream for moms @thrivemarket #thrivemarketpartner",58,"08/19/2025 13:08",,"IG story",,Lifetime,14569,11836,20,0,6,3,4,13835,24,
18416041693102907,17841401475580469,nicki.entenmann,"Nicki Entenmann","$139 
$34 Favorite workout leggings ever  Ty customized these sneaks but here is the link to make This lightweight jacket is on insane sale in limited sizes but it’s amazing! Day 2 of not being embarrassed of pics 😙 Can’t link the weeds 🙂‍↔️",5,"08/19/2025 12:43",,"IG story",,Lifetime,15993,12301,48,1,8,8,,12333,671,
17944296705041635,17841401475580469,nicki.entenmann,"Nicki Entenmann","@trendmanagement 
@maile.loyd 
Love ya big ❤️",0,"08/19/2025 11:09",,"IG story",,Lifetime,15375,13400,31,0,11,0,196,12046,,
18060813611356154,17841401475580469,nicki.entenmann,"Nicki Entenmann","$78 Spanx 
$26 Amazon
I’m in M",59,"08/19/2025 10:56",,"IG story",,Lifetime,11165,9730,24,0,3,0,,10457,241,
18117444022497544,17841401475580469,nicki.entenmann,"Nicki Entenmann","$168 lululemon 
$54 Amazon  This exact set is what I wore for Hyrox and it was so amazing  M in top
S in bottoms",60,"08/19/2025 10:56",,"IG story",,Lifetime,11136,9773,25,0,5,1,,10442,178,
18082954396809921,17841401475580469,nicki.entenmann,"Nicki Entenmann","$98 FPM
$35 Amazon 
I’m in S",58,"08/19/2025 10:56",,"IG story",,Lifetime,11266,10004,29,0,2,4,,10755,68,
17978240249863519,17841401475580469,nicki.entenmann,"Nicki Entenmann","$286 varley
$50 Amazon 
I’m in S",56,"08/19/2025 10:56",,"IG story",,Lifetime,11574,10173,39,0,9,2,,10808,112,
17956275869992370,17841401475580469,nicki.entenmann,"Nicki Entenmann","I’m so grateful and it’s always such a pinch me moment that this is my job.",60,"08/19/2025 10:52",,"IG story",,Lifetime,12624,10392,51,0,25,5,,11476,,
18088784575742552,17841401475580469,nicki.entenmann,"Nicki Entenmann","Miz meal  Fage plain Greek yogurt & vanilla protein powder  2 eggs, peach, toast with butter & cinnamon  Ninja luxe with almond milk & whipy whip",0,"08/19/2025 10:43",https://instagram.com/stories/nicki.entenmann/3702777040299156642,"IG story",,Lifetime,13425,10898,80,0,4,18,,11166,,
18503742226067559,17841401475580469,nicki.entenmann,"Nicki Entenmann","You should always be the first and best example of what self love looks like. 
There is a laundry list of things to take care of, and you deserve to be on that list",44,"08/19/2025 08:48",,"IG story",,Lifetime,12937,11380,47,1,18,5,,12167,,
17907915228207095,17841401475580469,nicki.entenmann,"Nicki Entenmann","If you stop taking care of yourself when you become a mom, you are going to resent a lot of it 
Be a baddie first, a mom second 🙌🏻",56,"08/19/2025 08:46",,"IG story",,Lifetime,14186,12007,138,2,11,20,,12671,,
18050291981235796,17841401475580469,nicki.entenmann,"Nicki Entenmann","Shoe winners 
@mrsmegmurphy 
@hjdancer 

Both were DM’d 
and claimed this 
morning 🥳🥳

Should we do fall shoes again?! I’m all about it as long as you girls still want them! 

We could switch up brands too",0,"08/18/2025 20:18",,"IG story",,Lifetime,16387,13445,60,0,20,11,160,14444,,
